ChildID,TeachID.Year1,Age.at.test,Annual.Gross.Income,gender,cond.dum,zero.app.users.year1,matchschool,twin,year1dropout,wjappliedfa13_filter,WJletterwordFa13_filter,WJ.applied.Sp14.filter,WJ.letterword.Sp14.filter,Returned.Parent.Survey.cohort1.Fa13,WJ.Applied.Problems.W.Score.Fa13,WJ.Applied.Problems.GE.Fa13,WJ.Letter.Word.ID.W.Score.Fa13,WJ.Letter.Word.ID.GE.Fa13,WJ.Applied.Problems_W.Score_Sp14,WJ.Applied.Problem_GE_Sp14,WJ.LetterWord.Wscore.Sp14,WJ.LetterWord_GE_Sp14,Relationship.to.Child.Parent.Survey.Fa13,Gender.of.Person.Filling.Out.Survey.Fa13,ParentMAaverage.Fa13,parent.total.math.class.Fa13,avg.use,use.012.groups,in.depth.year1,WScore.Parent.Math.Fluency.Year1,parentMA_mediansplit,parentMathClass_mediansplit
468,23.00,76.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,467.0,2.9,485.0,3.3,496.0,4.2,Mother,F,2.6,5.0,0.30,0.0,0.0,,2.00,1.00
469,24.00,,2.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,446.0,2.3,476.0,2.8,468.0,2.9,Father,M,4.5,,1.41,1.0,0.0,,2.00,
470,24.00,84.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,438.0,2.1,471.0,2.6,460.0,2.7,Mother,F,2.9,,0.30,0.0,0.0,,2.00,
472,24.00,78.00,5.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,438.0,2.1,502.0,4.5,475.0,3.1,Mother,F,1.4,5.0,0.43,0.0,0.0,,1.00,1.00
473,24.00,80.00,4.00,1,0.00,0,1,0,0,0.0,1.0,1.0,1.0,1.0,458.0,1.9,457.0,2.6,485.0,3.3,478.0,3.3,Father,M,1.5,9.0,1.50,1.0,0.0,,1.00,2.00
475,24.00,83.00,,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,442.0,2.2,476.0,2.8,457.0,2.6,Mother,F,1.5,4.0,0.22,0.0,0.0,,1.00,1.00
476,24.00,78.00,2.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,427.0,1.8,446.0,1.4,453.0,2.5,Mother,F,2.1,3.0,1.15,1.0,0.0,,2.00,1.00
477,24.00,75.00,2.00,1,0.00,0,1,0,0,0.0,1.0,1.0,1.0,0.0,449.0,1.5,412.0,1.5,485.0,3.3,439.0,2.1,,,,,1.04,1.0,0.0,,,
478,24.00,,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,388.0,1.0,454.0,1.7,405.0,1.3,Mother,F,1.6,5.0,0.11,0.0,0.0,,1.00,1.00
479,24.00,76.00,,1,0.00,0,1,0,0,1.0,1.0,0.0,1.0,1.0,444.0,1.3,446.0,2.3,463.0,2.1,468.0,2.9,Father,M,2.3,5.0,1.78,2.0,0.0,,2.00,1.00
480,24.00,83.00,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,438.0,2.1,454.0,1.7,460.0,2.7,Mother,F,1.9,6.0,2.67,2.0,0.0,,1.00,2.00
481,24.00,76.00,1.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,427.0,1.8,471.0,2.6,439.0,2.1,Mother,F,2.9,3.0,1.04,1.0,0.0,,2.00,1.00
482,24.00,83.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,442.0,2.2,485.0,3.3,460.0,2.7,Father,M,1.3,8.0,2.96,2.0,0.0,,1.00,2.00
483,24.00,76.00,2.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,453.0,2.4,467.0,2.3,487.0,3.7,Mother,F,2.7,,0.56,1.0,0.0,,2.00,
484,24.00,75.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,460.0,2.7,494.0,3.9,484.0,3.5,Father,M,1.3,10.0,2.04,2.0,0.0,,1.00,2.00
486,24.00,77.00,4.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,480.0,3.3,450.0,1.6,490.0,3.8,Mother,F,1.8,4.0,1.67,2.0,0.0,,1.00,1.00
489,24.00,81.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,453.0,1.7,427.0,1.8,471.0,2.6,457.0,2.6,Mother,F,1.6,2.0,2.27,2.0,0.0,,1.00,1.00
490,25.00,74.00,4.00,1,0.00,0,1,0,0,0.0,1.0,1.0,1.0,1.0,449.0,1.5,467.0,2.9,490.0,3.6,504.0,4.8,Father,M,1.9,7.0,3.42,2.0,0.0,,1.00,2.00
491,25.00,82.00,1.00,1,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,404.0,1.3,463.0,2.1,446.0,2.3,Mother,F,3.2,4.0,1.63,2.0,0.0,,2.00,1.00
492,25.00,77.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,420.0,1.6,458.0,1.9,453.0,2.5,Mother,F,3.6,5.0,0.50,0.0,0.0,,2.00,1.00
493,25.00,77.00,2.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,423.0,1.7,463.0,2.1,449.0,2.4,Grandmother,F,2.1,2.0,2.54,2.0,0.0,,2.00,1.00
494,25.00,74.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,438.0,2.1,476.0,2.8,487.0,3.7,Father,M,2.2,8.0,0.63,1.0,0.0,,2.00,2.00
495,25.00,76.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,420.0,1.6,458.0,1.9,453.0,2.5,Mother,F,2.5,5.0,3.71,2.0,0.0,,2.00,1.00
496,25.00,74.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,438.0,2.1,471.0,2.6,464.0,2.8,Mother,F,2.3,4.0,1.25,1.0,0.0,,2.00,1.00
497,25.00,77.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,427.0,0.5,412.0,1.5,442.0,1.2,453.0,2.5,Father,M,2.4,4.0,1.29,1.0,0.0,,2.00,1.00
498,25.00,77.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,442.0,2.2,476.0,2.8,464.0,2.8,Mother,F,1.6,0.0,4.13,2.0,0.0,,1.00,1.00
499,25.00,81.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,427.0,0.5,396.0,1.1,442.0,1.2,413.0,1.5,Mother,F,1.5,10.0,0.04,0.0,0.0,,1.00,2.00
500,25.00,83.00,2.00,0,1.00,0,1,0,0,0.0,0.0,1.0,1.0,1.0,453.0,1.7,,,467.0,2.3,471.0,3.0,Mother,F,1.8,5.0,2.83,2.0,0.0,,1.00,1.00
501,25.00,83.00,4.00,1,1.00,1,1,0,0,1.0,1.0,1.0,1.0,0.0,432.0,0.7,404.0,1.3,439.0,1.0,439.0,2.1,,,,,0.00,0.0,0.0,,,
502,25.00,70.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,431.0,1.9,506.0,4.8,493.0,4.0,Mother,F,4.1,2.0,0.29,0.0,0.0,,2.00,1.00
503,25.00,83.00,,0,1.00,0,1,0,0,0.0,1.0,1.0,1.0,0.0,436.0,0.9,460.0,2.7,446.0,1.4,457.0,2.6,,,,,0.33,0.0,0.0,,,
504,25.00,,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,434.0,2.0,476.0,2.8,478.0,3.3,Mother,F,2.0,6.0,2.96,2.0,0.0,,1.00,2.00
505,25.00,73.00,5.00,0,1.00,0,1,0,0,0.0,1.0,1.0,1.0,0.0,440.0,1.1,416.0,1.6,476.0,2.8,442.0,2.2,,,,,0.54,1.0,0.0,,,
506,25.00,74.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,446.0,2.3,471.0,2.6,464.0,2.8,Mother,F,2.6,4.0,2.58,2.0,0.0,,2.00,1.00
507,25.00,76.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,434.0,2.0,467.0,2.3,453.0,2.5,Mother,F,3.0,5.0,1.42,1.0,0.0,,2.00,1.00
508,25.00,82.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,453.0,1.7,416.0,1.6,454.0,1.7,449.0,2.4,,,,,1.58,2.0,0.0,,,
509,25.00,76.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,384.0,0.9,463.0,2.1,446.0,2.3,Mother,F,3.5,0.0,1.38,1.0,0.0,,2.00,1.00
510,25.00,76.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,449.0,1.5,396.0,1.1,463.0,2.1,449.0,2.4,,,,,0.13,0.0,0.0,,,
511,25.00,74.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,398.0,0.0,388.0,1.0,463.0,2.1,449.0,2.4,Mother,F,1.6,8.0,1.83,2.0,0.0,,1.00,2.00
512,25.00,73.00,2.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,427.0,0.5,384.0,0.9,454.0,1.7,413.0,1.5,,,,,0.17,0.0,0.0,,,
513,26.00,74.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,467.0,2.3,467.0,2.9,485.0,3.3,490.0,3.8,,,,,2.83,2.0,0.0,,,
514,26.00,75.00,1.00,0,0.00,1,1,0,0,0.0,1.0,1.0,1.0,1.0,453.0,1.7,453.0,2.4,467.0,2.3,471.0,3.0,Mother,F,3.6,8.0,0.00,0.0,0.0,,2.00,2.00
515,26.00,84.00,5.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,379.0,0.8,439.0,1.0,393.0,1.1,Mother,F,3.0,5.0,0.17,0.0,0.0,,2.00,1.00
517,26.00,84.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,442.0,2.2,481.0,3.0,468.0,2.9,Mother,F,1.6,9.0,2.96,2.0,0.0,,1.00,2.00
518,26.00,78.00,,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,404.0,1.3,458.0,1.9,431.0,1.9,Mother,F,2.0,5.0,2.46,2.0,0.0,,1.00,1.00
519,26.00,80.00,4.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,427.0,1.8,506.0,4.8,475.0,3.1,Mother,F,2.2,0.0,1.29,1.0,0.0,,2.00,1.00
520,26.00,81.00,5.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,369.0,1.3,458.0,1.9,405.0,1.3,Mother,F,1.4,6.0,0.13,0.0,0.0,,1.00,2.00
521,26.00,79.00,4.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,457.0,2.6,485.0,3.3,487.0,3.7,Mother,F,1.6,6.0,0.13,0.0,0.0,,1.00,2.00
522,26.00,83.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,470.0,3.0,463.0,2.1,490.0,3.8,Mother,F,2.5,5.0,0.63,1.0,0.0,,2.00,1.00
523,26.00,82.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,460.0,2.7,490.0,3.6,464.0,2.8,Father,M,2.0,5.0,1.21,1.0,0.0,,1.00,1.00
524,26.00,80.00,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,462.0,2.1,453.0,2.4,471.0,2.6,460.0,2.7,,,,,2.63,2.0,0.0,,,
525,26.00,77.00,1.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,392.0,1.0,454.0,1.7,442.0,2.2,,,,,0.33,0.0,0.0,,,
526,26.00,81.00,3.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,420.0,1.6,450.0,1.6,431.0,1.9,Mother,F,3.1,2.0,1.08,1.0,0.0,,2.00,1.00
527,26.00,84.00,,1,0.00,0,1,0,1,1.0,1.0,0.0,0.0,0.0,471.0,2.5,412.0,1.5,,,,,,,,,0.25,0.0,0.0,,,
528,26.00,83.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,423.0,1.7,458.0,1.9,446.0,2.3,Mother,F,1.5,5.0,2.42,2.0,0.0,,1.00,1.00
529,26.00,73.00,5.00,0,0.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,462.0,2.1,434.0,2.0,481.0,3.0,468.0,2.9,Mother,F,1.7,7.0,0.67,1.0,0.0,,1.00,2.00
530,26.00,73.00,2.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,453.0,2.4,485.0,3.3,481.0,3.4,,,,,0.79,1.0,0.0,,,
531,26.00,79.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,427.0,0.5,460.0,2.7,439.0,1.0,487.0,3.7,Mother,F,4.4,,1.17,1.0,0.0,,2.00,
532,26.00,78.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,457.0,2.6,506.0,4.8,496.0,4.2,Father,M,1.8,3.0,2.96,2.0,0.0,,1.00,1.00
533,27.00,81.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,453.0,2.4,454.0,1.7,484.0,3.5,,,,,1.13,1.0,0.0,,,
534,27.00,80.00,,0,1.00,0,1,0,0,0.0,1.0,1.0,1.0,0.0,444.0,1.3,453.0,2.4,481.0,3.0,475.0,3.1,,,,,1.17,1.0,0.0,,,
535,27.00,78.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,423.0,0.3,412.0,1.5,446.0,1.4,442.0,2.2,Mother,F,3.0,5.0,0.88,1.0,0.0,,2.00,1.00
536,27.00,78.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,476.0,2.8,396.0,1.1,463.0,2.1,468.0,2.9,,,,,0.00,0.0,0.0,,,
537,27.00,78.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,491.0,3.9,509.0,5.2,493.0,4.0,Mother,F,2.4,5.0,3.88,2.0,0.0,,2.00,1.00
538,27.00,,,0,1.00,0,1,0,1,0.0,0.0,0.0,0.0,1.0,,,,,,,,,Mother,F,2.9,3.0,0.96,1.0,0.0,,2.00,1.00
539,27.00,75.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,432.0,0.7,438.0,2.1,463.0,2.1,460.0,2.7,Mother,M,2.9,5.0,2.38,2.0,1.0,528.0,2.00,1.00
540,27.00,73.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,471.0,2.5,416.0,1.6,476.0,2.8,460.0,2.7,,,,,0.00,0.0,0.0,,,
541,27.00,74.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,404.0,1.3,490.0,3.6,446.0,2.3,Mother,F,1.9,5.0,1.50,1.0,0.0,,1.00,1.00
542,27.00,77.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,449.0,2.3,450.0,1.6,481.0,3.4,Father,M,2.0,3.0,3.04,2.0,0.0,,1.00,1.00
543,27.00,74.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,453.0,2.4,490.0,3.6,484.0,3.5,Mother,F,2.0,6.0,1.46,1.0,0.0,,1.00,2.00
544,27.00,82.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,436.0,0.9,396.0,1.1,446.0,1.4,449.0,2.4,Mother,F,1.6,2.0,0.46,0.0,0.0,,1.00,1.00
545,27.00,76.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,427.0,1.8,471.0,2.6,464.0,2.8,Mother,F,2.3,4.0,1.79,2.0,0.0,,2.00,1.00
546,27.00,83.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,404.0,1.3,471.0,2.6,446.0,2.3,Mother,F,1.9,3.0,0.46,0.0,0.0,,1.00,1.00
547,27.00,73.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,416.0,1.6,467.0,2.3,475.0,3.1,Mother,F,1.7,3.0,1.00,1.0,0.0,,1.00,1.00
548,27.00,74.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,494.0,4.1,498.0,4.2,504.0,4.8,Mother,F,3.9,3.0,1.50,1.0,0.0,,2.00,1.00
549,27.00,84.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,467.0,2.9,476.0,2.8,484.0,3.5,Mother,F,2.1,7.0,3.00,2.0,0.0,,2.00,2.00
550,27.00,85.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,477.0,3.2,467.0,2.3,481.0,3.4,Mother,F,1.3,8.0,1.08,1.0,0.0,,1.00,2.00
551,27.00,78.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,460.0,2.7,467.0,2.3,475.0,3.1,Mother,F,2.0,4.0,0.96,1.0,0.0,,1.00,1.00
552,27.00,80.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,392.0,1.0,450.0,1.6,439.0,2.1,Mother,F,1.5,5.0,1.17,1.0,0.0,,1.00,1.00
553,28.00,,3.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,476.0,2.8,489.0,3.8,494.0,3.9,512.0,5.5,,,,,0.48,0.0,0.0,,,
554,28.00,80.00,3.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,497.0,4.3,494.0,3.9,512.0,5.5,Father,M,2.5,5.0,2.37,2.0,0.0,,2.00,1.00
555,28.00,75.00,5.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,486.0,3.6,467.0,2.3,504.0,4.8,Father,M,1.3,2.0,1.22,1.0,0.0,,1.00,1.00
556,28.00,78.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,504.0,4.7,522.0,6.7,502.0,4.5,531.0,8.0,Mother,F,1.1,8.0,1.15,1.0,0.0,,1.00,2.00
557,28.00,77.00,,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,498.0,4.1,483.0,3.5,490.0,3.6,496.0,4.2,Father,M,2.3,5.0,0.11,0.0,0.0,,2.00,1.00
558,28.00,77.00,6.00,1,1.00,0,0,0,1,1.0,1.0,0.0,0.0,1.0,494.0,3.8,473.0,3.1,,,,,Mother,F,1.7,5.0,,,0.0,,1.00,1.00
559,28.00,78.00,3.00,1,1.00,0,0,0,0,1.0,1.0,1.0,0.0,0.0,498.0,4.1,500.0,4.5,506.0,4.8,504.0,4.8,,,,,0.67,1.0,0.0,,,
560,28.00,79.00,5.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,434.0,2.0,485.0,3.3,442.0,2.2,Mother,F,1.9,4.0,0.30,0.0,1.0,518.0,1.00,1.00
561,28.00,75.00,5.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,497.0,4.3,494.0,3.9,496.0,4.2,Mother,F,1.9,7.0,2.37,2.0,0.0,,1.00,2.00
562,28.00,77.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,498.0,4.1,477.0,3.2,506.0,4.8,481.0,3.4,Mother,F,1.6,2.0,1.70,2.0,0.0,,1.00,1.00
563,28.00,78.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,518.0,6.6,489.0,3.8,515.0,6.1,490.0,3.8,Mother,F,1.4,4.0,1.37,1.0,0.0,,1.00,1.00
564,28.00,81.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,490.0,3.6,457.0,2.6,506.0,4.8,478.0,3.3,,,,,0.00,0.0,0.0,,,
565,28.00,84.00,4.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,500.0,4.5,498.0,4.2,507.0,5.0,Mother,F,2.9,1.0,2.11,2.0,0.0,,2.00,1.00
566,28.00,83.00,2.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,434.0,2.0,506.0,4.8,484.0,3.5,Mother,F,1.0,9.0,0.07,0.0,0.0,,1.00,2.00
567,28.00,76.00,6.00,1,1.00,0,0,0,0,0.0,1.0,1.0,0.0,1.0,498.0,4.1,503.0,4.7,502.0,4.5,542.0,9.9,Mother,F,1.5,5.0,1.44,1.0,0.0,,1.00,1.00
568,28.00,75.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,501.0,4.4,508.0,5.1,502.0,4.5,518.0,6.1,Mother,F,2.1,12.0,3.04,2.0,1.0,541.0,2.00,2.00
569,28.00,78.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,501.0,4.4,497.0,4.3,509.0,5.2,504.0,4.8,Mother,F,1.0,8.0,0.33,0.0,0.0,,1.00,2.00
570,28.00,76.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,480.0,3.3,494.0,3.9,493.0,4.0,Father,M,1.6,6.0,0.48,0.0,0.0,,1.00,2.00
571,28.00,82.00,4.00,1,1.00,0,0,0,0,0.0,1.0,1.0,1.0,1.0,494.0,3.8,477.0,3.2,494.0,3.9,493.0,4.0,Mother,F,2.7,5.0,1.37,1.0,0.0,,2.00,1.00
572,28.00,79.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,498.0,4.1,491.0,3.9,506.0,4.8,496.0,4.2,Mother,F,2.3,5.0,1.96,2.0,1.0,524.0,2.00,1.00
573,28.00,79.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,481.0,3.0,503.0,4.7,502.0,4.5,512.0,5.5,,,,,0.19,0.0,0.0,,,
574,28.00,81.00,5.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,508.0,5.1,481.0,3.0,520.0,6.5,Father,M,2.1,5.0,0.22,0.0,0.0,,2.00,1.00
575,28.00,74.00,6.00,0,1.00,0,0,0,0,0.0,1.0,1.0,1.0,1.0,498.0,4.1,500.0,4.5,509.0,5.2,501.0,4.5,Mother,F,1.6,4.0,0.67,1.0,1.0,527.0,1.00,1.00
576,28.00,83.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,508.0,5.1,502.0,4.5,520.0,6.5,Mother,F,2.1,4.0,0.93,1.0,1.0,523.0,2.00,1.00
577,28.00,77.00,,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,476.0,2.8,483.0,3.5,494.0,3.9,498.0,4.3,,,,,1.30,1.0,0.0,,,
578,28.00,83.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,500.0,4.5,509.0,5.2,507.0,5.0,Mother,F,2.2,5.0,2.44,2.0,1.0,530.0,2.00,1.00
579,28.00,77.00,6.00,1,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,473.0,3.1,490.0,3.6,501.0,4.5,Father,M,1.8,6.0,1.22,1.0,0.0,,1.00,2.00
580,28.00,84.00,6.00,0,1.00,0,0,0,1,1.0,0.0,0.0,0.0,1.0,471.0,2.5,508.0,5.1,,,,,Mother,F,1.2,2.0,,,0.0,,1.00,1.00
581,28.00,77.00,6.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,501.0,4.4,525.0,7.1,506.0,4.8,518.0,6.1,Mother,F,1.4,6.0,0.89,1.0,0.0,,1.00,2.00
582,29.00,83.00,6.00,0,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,420.0,1.6,450.0,1.6,446.0,2.3,Mother,F,3.1,6.0,0.40,0.0,0.0,,2.00,2.00
583,29.00,80.00,6.00,0,1.00,1,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,427.0,1.8,471.0,2.6,468.0,2.9,,,,,0.00,0.0,0.0,,,
584,29.00,84.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,423.0,1.7,450.0,1.6,446.0,2.3,Mother,F,1.3,4.0,0.56,1.0,0.0,,1.00,1.00
585,29.00,79.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,446.0,2.3,494.0,3.9,468.0,2.9,Mother,F,2.2,7.0,0.64,1.0,0.0,,2.00,2.00
586,29.00,75.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,449.0,2.3,467.0,2.3,468.0,2.9,Mother,F,1.4,,1.00,1.0,0.0,,1.00,
587,29.00,86.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,438.0,2.1,485.0,3.3,475.0,3.1,Mother,F,2.1,3.0,1.84,2.0,0.0,,2.00,1.00
588,29.00,81.00,6.00,0,0.00,0,1,1,0,1.0,1.0,1.0,1.0,0.0,507.0,5.0,453.0,2.4,526.0,8.6,471.0,3.0,,,,,0.00,0.0,0.0,,,
589,29.00,78.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,477.0,3.2,506.0,4.8,501.0,4.5,Mother,F,1.6,5.0,2.04,2.0,0.0,,1.00,1.00
590,29.00,76.00,6.00,1,1.00,0,1,0,1,1.0,1.0,0.0,0.0,0.0,440.0,1.1,446.0,2.3,,,,,,,,,,,0.0,,,
591,29.00,78.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,464.0,2.8,509.0,5.2,493.0,4.0,Mother,F,2.3,3.0,1.72,2.0,0.0,,2.00,1.00
592,29.00,80.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,477.0,3.2,509.0,5.2,490.0,3.8,Father,M,1.4,6.0,3.24,2.0,0.0,,1.00,2.00
593,29.00,77.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,481.0,3.0,457.0,2.6,512.0,5.6,496.0,4.2,,,,,0.24,0.0,0.0,,,
594,29.00,78.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,516.0,6.0,502.0,4.5,533.0,8.5,Mother,F,1.6,3.0,1.00,1.0,0.0,,1.00,1.00
595,29.00,81.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,489.0,3.8,515.0,6.1,504.0,4.8,Mother,F,2.4,5.0,2.44,2.0,0.0,,2.00,1.00
596,30.00,81.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,423.0,1.7,454.0,1.7,464.0,2.8,Mother,F,2.4,4.0,0.76,1.0,0.0,,2.00,1.00
